"";"Seguradoras";"Bancario";"Energetico";"Imobiliario";"Construcao";"Farmacia";"Quimica";"Varejo";"Automobilistica"
"36";0,00341326094716532;0,026761675181266;0,0126634900673475;0,000227729913308217;0,0316198461722355;-0,00783405683571559;0,0307514878196784;-0,00655198164790605;0,0175054477499224
"37";-0,0116051523026419;-0,0230435508722913;-0,00891976068844968;0,00280441310111712;-0,00400267378965768;0,00273052371709515;-0,0304741799229458;-0,042832581651548;0,00935809964075585
"38";-0,077872067278113;-0,0695107539806337;-0,0214166680128862;-0,0121075151218903;-0,0431992051025754;-0,0348539019969261;-0,0579905683358355;-0,0744028129180681;-0,0642510794622986
"39";-0,00915482385809163;0,00900391299233405;-0,0306591427635965;-0,00260816349139237;-0,00232923881002201;0,018139732524217;0,00574242759284971;-0,00973561159776892;0,0752299374759051
"40";0,0249314281028923;0,0305765577527541;0,0230383163671259;0,00826134890600994;-0,0053779284349158;0,0277744427916486;-0,0265845560221338;0,0267690992833458;-0,00497891644634496
"41";0,144605672925752;-0,020707048350558;0,0135897022492282;-0,000304761907120366;0,00467809753214787;0,00157442202802116;-0,0273106412227779;0,00463704582968827;0,0020934046392016
"42";-0,128394943296874;0,0120056012255807;0,013152165594021;0,00159896482081656;0,0043659294544538;-0,000635525919070901;0,0256892626961331;0,0188158073963587;0,00252527784076939
"43";0,0255768417896496;0,0147180257082011;0,00555993198501969;0,000608457578858079;-0,00209326742326432;0,0236044165279292;0,018046408575989;0,0146316979913887;-0,00298164705137527
"44";0,0299205741162059;0,0278202422110745;0,00683316308179016;0,00243013485329158;0,012781759277332;0,00598407021003666;-0,0248003388506701;0,0128044325918859;0,00548164835345943
"45";-0,0168403502541103;-0,0211314520310975;0,00180592644785182;0,00544630695714599;0,000631947856609472;-0,00805587371549166;-0,0234469435474356;-0,00311555849111045;0,0141990215146626
"46";-0,0255928733140394;-0,0249691913497792;0,0160256504673839;0,00195945499425942;0,000401940805273782;-0,00183861740357649;0,00179472152638738;-0,0227232297296549;0,00426154190480066
"47";0,0168224017086827;-0,0222632356590244;-0,0239031897825255;0,00308212985955336;0,00149151014341253;-0,0134470874312136;0,0113738891751414;-0,0285585684512339;0,00135467429670744
"48";0,0132639362123781;0,0155569943789411;0,00665994705807105;0,0194743779002362;0,0138899028226334;-0,00552062581349855;0,00834023036776266;0,0347004879291415;-0,0107953951853936
"49";0,00491619576073354;0;0,0155901448565734;0,0160646025038069;-0,00396511225287899;0,0142072163043876;0,0234275715667636;-0,00566321388865454;-0,00400086937316768
"50";-0,0296909500592886;-0,0220722817596952;-0,0241550559789188;-0,00843825476874294;-0,0280298054553674;-0,00907776205469624;-0,0155171411384121;-0,0583678218282309;-0,0329466772028431
"51";0,00848898566912482;-0,0187256092066166;0,0260971652234732;-0,000438404215701738;5,83685977115778e-05;0,0023147114692339;0,0185328428000879;-0,021539294246991;-0,0101269657869594
"52";0,00803801576826668;-0,000317198505483063;0,0127160333555221;0,00372032380081144;0,0219370339396914;0,0344408809492682;0,0136048541860907;0,013320255994409;-0,000314440691216333
"53";0,0121417323682405;0,0264544987199464;0,00605483695502684;-0,000947004259447048;-0,00411970600399592;0,00843521193005614;-0,0121298841555664;0,00737308608302278;0,00822147683790497
"54";0,0133089216175364;0,00735716175047152;0,0314258025317695;-0,0016046684697848;-0,000458794525453499;-0,0328080415930234;0,0121298841555664;0,0296508239587343;-0,0286344011852222
"55";0,00707308984358246;0,0206111501930177;0,00391834677110214;0,00247885807889237;0,00549169047933162;0,00657741171938842;-0,00355924173041267;0,00324819420390732;0,0239642804387286
"56";0,0503207803623447;0,00941950358331933;0,00814010064258319;0,00537401438587004;0,0243460883709155;0,0266620300615132;0,0157163904179347;0,0197204107377189;0,0173775596798409
"57";-0,0279258690027122;-0,00866867388126469;-0,000931387835104935;-0,00428235094642826;-0,000111358574725884;-0,001640311739175;-0,00936531298826182;-0,0233959202575207;-0,0241182087590746
"58";0,0147848233449333;0,016229530026667;-0,0095970775222165;-0,00335155140687959;-0,0197380378124388;0,00791765230931851;-0,000697228544891182;0,00603122321226124;0,0296081927946732
"59";-0,0167792983313202;-0,0225238783838879;0,00215369637824203;-0,0030699534380636;-0,0121705356202551;0,00467517029320064;-0,0047190509667443;-0,0121321209919598;-0,0160553022300531
"60";0,0282036053700443;0,0186468147647529;-0,00494079900872801;-0,00418149749135122;0,00172314804268225;-0,0104350761779273;0,00198354886807373;-0,00783718686131873;-0,0768381058458418
"61";-0,0160372928476002;0,0202833611831954;0,00133563816210192;-0,0013977270823009;-0,00448637586731593;0,00929680452035075;-0,0018667605467737;-0,0103551469024836;-0,0152403254592599
"62";0,0196580685993908;0,0250228263749088;-0,00145357428017512;-0,00538846109116964;-0,0254552830117243;0,00887256901260081;-0,00709035814484071;-0,0276993853606156;0,0113676147763258
"63";-0,0173650451650378;-0,0179865592712751;-0,0118644118918958;-0,00884665473070267;-0,00575242505444251;0,005095086252072;-0,0383014063539688;-0,00253133966676611;-0,0318820387233165
"64";-0,00491544501008345;0,00753136824245182;-0,00151291982514934;-0,000224039431876655;-0,0216432639663662;-0,00534911185357334;-0,0133478838582599;-0,0248176117224848;-0,0405662142939374
"65";0,0126598240812408;0,0112200744214022;0,0116066188377548;0,00208908529309149;0,0188440602089317;-0,00588886501224906;0,0156061166834185;0,00649226227153754;0,020666482222282
"66";0,0242553039059485;0,0335267374851904;0,0138456529722335;0,00490707304360338;0,00914278513081879;-0,00338477177307972;-0,00955596858273555;0,0486908090514246;-0,00822884723645956
"67";0,0110611660615598;0,0456856849998104;-0,044437638127425;0,00768382059024919;0,0241721250504972;-0,040230967433299;0,0133893725286214;0,0368667256908655;-0,0222118148465293
"68";-0,0222460512713187;-0,0343310545597735;-0,0110245696243521;-0,00162050713129158;-0,00462562258701915;-0,00478690316010333;-0,00529762237599218;-0,0132673013322435;0,0415937277036713
"69";-0,00640255752912999;-0,0232275575375738;0,0376308349355465;0,00154690465821528;-0,0104279876542517;0,0124398132926418;-0,0107419011597987;-0,0364468409450494;-0,0211524793405085
"70";0,020519996160167;0,0129677078402128;-0,00961507665776917;0,00747968582078151;-0,0271273497503293;0,00229330924924209;-0,00594208235123617;0,000784380635321824;0,00244211308035958
"71";-0,0115930612846862;-0,0207851378674162;0,00127673174061549;0,00328215895825323;0,00611879533514603;0,00167256013990613;-0,00666482270247037;-0,0105208214991075;-0,012882480758921
"72";-0,011665266841951;-0,0264033335228122;-0,0112270625937834;0,00109166343944178;0,00316465408168742;0,00965768225352814;0,00168597248716118;-0,0292946004008252;0,00657458622527418
"73";0,00702180907899663;0,0073712513416444;0,0237874036417702;0,00334035602151239;-0,0216954393546995;-0,00494848771341161;0,00466839726196078;-0,0256553306349456;0,00630789453364677
"74";0,016080748528454;-0,00322180842360886;0,00220255742927122;0,0039793128514809;-0,00341755489473794;0,0332048584104854;-0,0205791816085821;0,0311035858156528;-0,00392372786223749
"75";-0,00665845939908838;0,00725579020151024;0,00708598106565361;0,0169683684626385;0,0180534375598311;0,0170724249587888;0,0191498553235432;0,0118547965217113;-0,0251836009417898
"76";-0,000313695968442218;-0,0520217352578269;-0,0102733915359812;-0,00455387153844278;-0,00608234087340342;0,00589335592408702;0,00267056023078194;0,00833309221231637;-0,0437482950332289
"77";-0,0343419737738095;-0,0627005266592651;0,0210985695107926;-0,00464635025826876;0,00156929052002575;0,000965078039416589;-0,0041642124875656;-0,0193062255075134;-0,027227834719727
"78";0,00395359903151782;0,0309633889269527;-0,0114495438734989;0,000214922807718843;-0,00835760678714692;0,00744110299258161;-0,0211488244929763;-0,000881663226514284;0,00436816627245129
"79";-0,0245559745568418;-0,00497567278561561;-0,00787698792143221;0,00976591145456229;-0,00990107098271142;-0,013411930107619;-0,0189442172096088;-0,00786345791751497;-0,0382253703104043
"80";0,000629587309760815;-0,0230032079570037;0,0199052243517341;0,00056733566517142;-0,00758350069186076;0,0165529364455743;-0,00376721671825653;-0,00885814986053735;0,0128627310417002
"81";-0,00718088192055788;0,0107212580575586;-0,019865881379368;-0,00618712637582686;-0,00826528025078321;-0,0241228267626221;-0,00397744468546612;-0,0171884602980876;-0,0150141507835366
